"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_posroot","AFIR_thy","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"293",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,6.2117e-05,NA,0,6.21247e-05,0.948683,0.316228,0.000150567,0.150007,0.0750046,0.01,7466.95,6.1478e-05,314.9,9.25654e-09,0.948683,0.316228,"koff_DT","Atezoli"
"294",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.61232e-05,NA,0,8.6138e-05,3.63458,1.21153,0.000150567,0.150007,0.0750064,0.01,7466.95,8.52394e-05,314.9,1.28342e-08,3.63458,1.21153,"koff_DT","Atezoli"
"295",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000178074,NA,0,0.000178137,13.9248,4.64159,0.000150567,0.150007,0.0750133,0.01,7466.95,0.000176262,314.9,2.65393e-08,13.9248,4.64159,"koff_DT","Atezoli"
"296",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000530042,NA,0,0.000530605,53.3484,17.7828,0.000150567,0.150007,0.0750396,0.01,7466.96,0.000524833,314.9,7.90226e-08,53.3484,17.7828,"koff_DT","Atezoli"
"297",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.00187392,NA,0,0.00188097,204.388,68.1292,0.000150567,0.150007,0.0751403,0.01,7466.96,0.00185804,314.9,2.7976e-07,204.388,68.1292,"koff_DT","Atezoli"
"298",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.00695624,NA,0,0.00705448,783.047,261.016,0.000150567,0.150007,0.0755234,0.00999999,7466.99,0.00693258,314.9,1.04382e-06,783.047,261.016,"koff_DT","Atezoli"
"299",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.025503,NA,0,0.0268752,3000,1000,0.000150567,0.150007,0.0769555,0.00999997,7467.1,0.0259018,314.9,3.89997e-06,3000,1000,"koff_DT","Atezoli"
"300",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.308187,NA,0,0.804646,0.00075,1e-04,0.000150567,0.150007,0.108333,0.00999968,7469.74,0.441657,314.9,6.64988e-05,0.00075,1e-04,"kon_DT","Atezoli"
"301",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.147856,NA,0,0.210025,0.00287339,0.000383119,0.000150567,0.150007,0.0879667,0.00999981,7467.97,0.171769,314.9,2.58627e-05,0.00287339,0.000383119,"kon_DT","Atezoli"
"302",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.0493984,NA,0,0.0548199,0.0110085,0.0014678,0.000150567,0.150007,0.0788828,0.00999994,7467.23,0.05143,314.9,7.74364e-06,0.0110085,0.0014678,"kon_DT","Atezoli"
"303",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.0139104,NA,0,0.0143088,0.0421756,0.00562341,0.000150567,0.150007,0.076054,0.00999998,7467.02,0.0139607,314.9,2.10202e-06,0.0421756,0.00562341,"kon_DT","Atezoli"
"304",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.00370712,NA,0,0.00373483,0.161583,0.0215443,0.000150567,0.150007,0.075278,0.01,7466.96,0.00368241,314.9,5.54449e-07,0.161583,0.0215443,"kon_DT","Atezoli"
"305",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000972951,NA,0,0.00097485,0.619053,0.0825404,0.000150567,0.150007,0.0750728,0.01,7466.96,0.000963823,314.9,1.4512e-07,0.619053,0.0825404,"kon_DT","Atezoli"
"306",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,0.000254322,NA,0,0.000254451,2.37171,0.316228,0.000150567,0.150007,0.075019,0.01,7466.95,0.000251757,314.9,3.79063e-08,2.37171,0.316228,"kon_DT","Atezoli"
"307",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,6.64069e-05,NA,0,6.64158e-05,9.08646,1.21153,0.000150567,0.150007,0.075005,0.01,7466.94,6.57136e-05,314.9,9.89429e-09,9.08646,1.21153,"kon_DT","Atezoli"
"308",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,1.7335e-05,NA,0,1.73356e-05,34.8119,4.64159,0.000150567,0.150007,0.0750013,0.01,7466.95,1.71564e-05,314.9,2.58318e-09,34.8119,4.64159,"kon_DT","Atezoli"
"309",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,4.52481e-06,NA,0,4.52485e-06,133.371,17.7828,0.000150567,0.150007,0.0750003,0.01,7466.95,4.47801e-06,314.9,6.74239e-10,133.371,17.7828,"kon_DT","Atezoli"
"310",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,1.18106e-06,NA,0,1.18106e-06,510.969,68.1292,0.000150567,0.150007,0.0750001,0.01,7466.95,1.16883e-06,314.9,1.75988e-10,510.969,68.1292,"kon_DT","Atezoli"
"311",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,3.08275e-07,NA,0,3.08275e-07,1957.62,261.016,0.000150567,0.150007,0.075,0.01,7466.95,3.05083e-07,314.9,4.59355e-11,1957.62,261.016,"kon_DT","Atezoli"
"312",0.00015,NA,Inf,0.15,0.075,0.01,7456.7,8.04645e-08,NA,0,8.04646e-08,7500,1000,0.000150567,0.150007,0.075,0.01,7466.94,7.96316e-08,314.9,1.19899e-11,7500,1000,"kon_DT","Atezoli"
"313",2.25185e-08,5.07801e-12,230.317,1e-06,5e-07,0.002,2520.26,0.000604348,0.000602879,1.32922e-17,0.000605096,3e-06,1e-04,5.06548e-12,9.9999e-07,5.00572e-07,0.002,2534.32,0.00114474,314.9,5.79864e-15,3e-06,1e-04,"ksynT","Ramuc"
"314",8.62727e-08,1.94026e-11,230.317,3.83119e-06,1.91559e-06,0.002,2520.26,0.000604348,0.000604503,5.0925e-17,0.000605096,1.14936e-05,0.000383119,1.94068e-11,3.83115e-06,1.91698e-06,0.002,2534.31,0.000721881,314.9,1.40094e-14,1.14936e-05,0.000383119,"ksynT","Ramuc"
"315",3.30527e-07,7.43512e-11,230.317,1.4678e-05,7.339e-06,0.002,2520.26,0.000604348,0.00060437,1.95103e-16,0.000605096,4.4034e-05,0.0014678,7.43512e-11,1.46778e-05,7.34339e-06,0.002,2534.29,0.000598195,335.9,4.44765e-14,4.4034e-05,0.0014678,"ksynT","Ramuc"
"316",1.26631e-06,2.84849e-10,230.317,5.62341e-05,2.81171e-05,0.002,2520.26,0.000604348,0.000604379,7.47476e-16,0.000605096,0.000168702,0.00562341,2.84853e-10,5.62336e-05,2.81338e-05,0.002,2534.31,0.00059584,356.9,1.69727e-13,0.000168702,0.00562341,"ksynT","Ramuc"
"317",4.85147e-06,1.09132e-09,230.317,0.000215443,0.000107722,0.002,2520.26,0.000604348,0.000604374,2.86372e-15,0.000605096,0.00064633,0.0215443,1.09133e-09,0.000215441,0.000107786,0.002,2534.31,0.000598178,335.9,6.52806e-13,0.00064633,0.0215443,"ksynT","Ramuc"
"318",1.85869e-05,4.18105e-09,230.318,0.000825404,0.000412702,0.002,2520.26,0.000604348,0.000604373,1.09714e-14,0.000605096,0.00247621,0.0825404,4.18107e-09,0.000825396,0.000412948,0.002,2534.29,0.000595845,335.9,2.49127e-12,0.00247621,0.0825404,"ksynT","Ramuc"
"319",7.12098e-05,1.60183e-08,230.319,0.00316228,0.00158114,0.002,2520.26,0.000604348,0.000604375,4.20334e-14,0.000605096,0.00948683,0.316228,1.60184e-08,0.00316225,0.00158208,0.002,2534.23,0.000595798,314.9,9.5437e-12,0.00948683,0.316228,"ksynT","Ramuc"
"320",0.000272818,6.1368e-08,230.323,0.0121153,0.00605764,0.002,2520.26,0.000604348,0.000604387,1.61035e-13,0.000605096,0.0363458,1.21153,6.13681e-08,0.0121152,0.00606125,0.002,2533.98,0.000595932,314.9,3.65712e-11,0.0363458,1.21153,"ksynT","Ramuc"
"321",0.00104522,2.35095e-07,230.341,0.0464159,0.0232079,0.002,2520.26,0.000604348,0.000604432,6.16908e-13,0.000605096,0.139248,4.64159,2.35095e-07,0.0464154,0.0232218,0.002,2533.03,0.000596163,356.9,1.40155e-10,0.139248,4.64159,"ksynT","Ramuc"
"322",0.00400442,9.00435e-07,230.406,0.177828,0.088914,0.002,2520.26,0.000604348,0.000604604,2.36281e-12,0.000605096,0.533484,17.7828,9.00438e-07,0.177826,0.088967,0.002,2529.42,0.000597209,314.9,5.3775e-10,0.533484,17.7828,"ksynT","Ramuc"
"323",0.0153417,3.44597e-06,230.658,0.681292,0.340646,0.002,2520.26,0.000604348,0.000605265,9.04251e-12,0.000605096,2.04388,68.1292,3.44597e-06,0.681285,0.340851,0.002,2515.56,0.000601128,335.9,2.07147e-09,2.04388,68.1292,"ksynT","Ramuc"
"324",0.0587769,1.31472e-05,231.622,2.61016,1.30508,0.002,2520.26,0.000604348,0.000607796,3.44993e-11,0.000605096,7.83047,261.016,1.31472e-05,2.61013,1.30588,0.00199999,2462.44,0.000616529,314.9,8.10563e-09,7.83047,261.016,"ksynT","Ramuc"
"325",0.225185,4.95785e-05,235.317,10,5,0.002,2520.26,0.000604348,0.000617491,1.30098e-10,0.000605096,30,1000,4.95785e-05,9.9999,5.00334,0.00199997,2258.95,0.000682166,335.9,3.38208e-08,30,1000,"ksynT","Ramuc"
"326",0.000225185,5.06537e-08,230.322,0.01,50,0.002,2520.26,0.0997893,0.0997925,2.19469e-11,0.0997913,6e-04,1e-04,5.06538e-08,0.0099999,8.57141,0.002,2534.05,0.0173251,314.9,8.77582e-10,6e-04,1e-04,"keDT","Ramuc"
"327",0.000225185,5.06537e-08,230.322,0.01,13.0508,0.002,2520.26,0.0264864,0.0264872,5.82521e-12,0.0264869,0.00229871,0.000383119,5.06538e-08,0.0099999,6.99029,0.002,2534.05,0.0142394,335.9,7.21279e-10,0.00229871,0.000383119,"keDT","Ramuc"
"328",0.000225185,5.06537e-08,230.322,0.01,3.40646,0.002,2520.26,0.00735317,0.00735341,1.6172e-12,0.00735333,0.0088068,0.0014678,5.06538e-08,0.0099999,3.24861,0.002,2534.04,0.00693291,356.9,3.51178e-10,0.0088068,0.0014678,"keDT","Ramuc"
"329",0.000225185,5.06537e-08,230.322,0.01,0.88914,0.002,2520.26,0.0023591,0.00235917,5.18841e-13,0.00235916,0.0337405,0.00562341,5.06538e-08,0.0099999,0.887937,0.002,2534.04,0.00232101,356.9,1.17568e-10,0.0337405,0.00562341,"keDT","Ramuc"
"330",0.000225185,5.06537e-08,230.322,0.01,0.232079,0.002,2520.26,0.00105556,0.00105559,2.32151e-13,0.0010556,0.129266,0.0215443,5.06538e-08,0.0099999,0.231915,0.002,2534.02,0.00103927,335.9,5.26428e-11,0.129266,0.0215443,"keDT","Ramuc"
"331",0.000225185,5.06537e-08,230.322,0.01,0.0605764,0.002,2520.26,0.000715269,0.000715294,1.57311e-13,0.000715356,0.495243,0.0825404,5.06538e-08,0.0099999,0.0605442,0.002,2534.04,0.000704432,314.9,3.56821e-11,0.495243,0.0825404,"keDT","Ramuc"
"332",0.000225185,5.06537e-08,230.322,0.01,0.0158114,0.002,2520.26,0.000626291,0.000626317,1.37743e-13,0.000626545,1.89737,0.316228,5.06538e-08,0.0099999,0.0158079,0.002,2534.04,0.000617026,314.9,3.12547e-11,1.89737,0.316228,"keDT","Ramuc"
"333",0.000225185,5.06537e-08,230.322,0.01,0.00412702,0.002,2520.26,0.000602464,0.000602503,1.32505e-13,0.000603364,7.26917,1.21153,5.06538e-08,0.0099999,0.00413052,0.002,2534.03,0.000594214,314.9,3.00992e-11,7.26917,1.21153,"keDT","Ramuc"
"334",0.000225185,5.06537e-08,230.322,0.01,0.00107722,0.002,2520.26,0.000593946,0.000594039,1.30644e-13,0.000597314,27.8495,4.64159,5.06538e-08,0.0099999,0.0010825,0.002,2534.04,0.000588257,314.9,2.97974e-11,27.8495,4.64159,"keDT","Ramuc"
"335",0.000225185,5.06537e-08,230.322,0.01,0.000281171,0.002,2520.26,0.000583102,0.000583393,1.28303e-13,0.000595735,106.697,17.7828,5.06538e-08,0.0099999,0.000286923,0.002,2534.05,0.000586701,314.9,2.97186e-11,106.697,17.7828,"keDT","Ramuc"
"336",0.000225185,5.06537e-08,230.322,0.01,7.339e-05,0.002,2520.26,0.000549726,0.000550672,1.21107e-13,0.000595322,408.775,68.1292,5.06538e-08,0.0099999,7.9263e-05,0.002,2534.05,0.000586294,314.9,2.9698e-11,408.775,68.1292,"keDT","Ramuc"
"337",0.000225185,5.06537e-08,230.322,0.01,1.91559e-05,0.002,2520.26,0.000451701,0.000454126,9.98738e-14,0.000595215,1566.09,261.016,5.06538e-08,0.0099999,2.50606e-05,0.002,2534.04,0.000586192,335.9,2.96928e-11,1566.09,261.016,"keDT","Ramuc"
"338",0.000225185,5.06537e-08,230.322,0.01,5e-06,0.002,2520.26,0.000268443,0.000271736,5.97616e-14,0.000595187,6000,1000,5.06538e-08,0.0099999,1.09129e-05,0.002,2534.04,0.000586162,314.9,2.96913e-11,6000,1000,"keDT","Ramuc"
"339",2.25185,5.0665e-08,230.27,0.01,0.005,0.002,2520.26,0.000475059,0.000604384,1.32979e-13,0.000605096,1.35e-07,1e-04,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595917,356.9,3.01922e-11,1.35e-07,1e-04,"koff_TL","Ramuc"
"340",0.587769,5.0665e-08,230.271,0.01,0.005,0.002,2520.26,0.000564276,0.000604384,1.32979e-13,0.000605096,5.1721e-07,0.000383119,5.06651e-08,0.0099999,0.00500298,0.002,2534.03,0.000595918,335.9,3.01923e-11,5.1721e-07,0.000383119,"koff_TL","Ramuc"
"341",0.153417,5.0665e-08,230.271,0.01,0.005,0.002,2520.26,0.000593362,0.000604384,1.32979e-13,0.000605096,1.98153e-06,0.0014678,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595917,335.9,3.01922e-11,1.98153e-06,0.0014678,"koff_TL","Ramuc"
"342",0.0400442,5.0665e-08,230.271,0.01,0.005,0.002,2520.26,0.000601454,0.000604384,1.32979e-13,0.000605096,7.59161e-06,0.00562341,5.06651e-08,0.0099999,0.00500298,0.002,2534.04,0.000595915,356.9,3.01921e-11,7.59161e-06,0.00562341,"koff_TL","Ramuc"
"343",0.0104522,5.06648e-08,230.272,0.01,0.005,0.002,2520.26,0.000603602,0.000604384,1.32978e-13,0.000605096,2.90849e-05,0.0215443,5.06649e-08,0.0099999,0.00500298,0.002,2534.03,0.000595932,335.9,3.01928e-11,2.90849e-05,0.0215443,"koff_TL","Ramuc"
"344",0.00272818,5.06641e-08,230.275,0.01,0.005,0.002,2520.26,0.000604166,0.000604384,1.32974e-13,0.000605096,0.00011143,0.0825404,5.06642e-08,0.0099999,0.00500298,0.002,2534.03,0.000595917,335.9,3.01917e-11,0.00011143,0.0825404,"koff_TL","Ramuc"
"345",0.000712098,5.06615e-08,230.287,0.01,0.005,0.002,2520.26,0.000604313,0.000604384,1.3296e-13,0.000605096,0.000426907,0.316228,5.06615e-08,0.0099999,0.00500298,0.002,2534.03,0.00059592,314.9,3.01902e-11,0.000426907,0.316228,"koff_TL","Ramuc"
"346",0.000185869,5.06513e-08,230.333,0.01,0.005,0.002,2520.26,0.000604351,0.000604384,1.32907e-13,0.000605096,0.00163556,1.21153,5.06513e-08,0.0099999,0.00500298,0.002,2534.03,0.000595909,314.9,3.01836e-11,0.00163556,1.21153,"koff_TL","Ramuc"
"347",4.85147e-05,5.06122e-08,230.511,0.01,0.005,0.002,2520.26,0.000604361,0.000604384,1.32702e-13,0.000605096,0.00626614,4.64159,5.06123e-08,0.0099999,0.00500298,0.002,2534.04,0.000595922,356.9,3.0161e-11,0.00626614,4.64159,"koff_TL","Ramuc"
"348",1.26631e-05,5.04631e-08,231.192,0.01,0.005,0.002,2520.26,0.000604364,0.000604384,1.31921e-13,0.000605096,0.0240068,17.7828,5.04632e-08,0.0099999,0.00500298,0.002,2534.03,0.000595938,356.9,3.0073e-11,0.0240068,17.7828,"koff_TL","Ramuc"
"349",3.30527e-06,4.99002e-08,233.8,0.01,0.005,0.002,2520.26,0.000604365,0.000604384,1.28994e-13,0.000605096,0.0919744,68.1292,4.99002e-08,0.0099999,0.00500298,0.002,2534.01,0.00059601,335.9,2.97411e-11,0.0919744,68.1292,"koff_TL","Ramuc"
"350",8.62727e-07,4.78547e-08,243.794,0.01,0.005,0.002,2520.26,0.000604365,0.000604383,1.18636e-13,0.000605096,0.352371,261.016,4.78548e-08,0.0099999,0.00500298,0.002,2534.04,0.000596221,356.9,2.8532e-11,0.352371,261.016,"koff_TL","Ramuc"
"351",2.25185e-07,4.13595e-08,282.08,0.01,0.005,0.002,2520.26,0.000604365,0.000604381,8.86163e-14,0.000605096,1.35,1000,4.13595e-08,0.00999992,0.00500298,0.002,2534.04,0.000596939,356.9,2.46891e-11,1.35,1000,"koff_TL","Ramuc"
"352",2.25185e-08,0,2303150,0.01,0.005,0.002,2520.26,0.000604365,Inf,1.32923e-21,0.000605096,1.52e-06,1e-04,5.06555e-12,0.01,0.00500299,0.002,2534.04,0.000598029,335.9,3.02935e-15,1.52e-06,1e-04,"kon_TL","Ramuc"
"353",8.62727e-08,0,601158,0.01,0.005,0.002,2520.26,0.000604365,Inf,1.95105e-20,0.000605096,5.8234e-06,0.000383119,1.94071e-11,0.01,0.00500298,0.002,2534.02,0.0005959,356.9,1.15647e-14,5.8234e-06,0.000383119,"kon_TL","Ramuc"
"354",3.30527e-07,6.46752e-11,156912,0.01,0.005,0.002,2520.26,0.000604365,0.000694789,2.86375e-19,0.000605096,2.23105e-05,0.0014678,7.43518e-11,0.01,0.00500298,0.002,2534.04,0.000595652,335.9,4.42878e-14,2.23105e-05,0.0014678,"kon_TL","Ramuc"
"355",1.26631e-06,2.84571e-10,40956.4,0.01,0.005,0.002,2520.26,0.000604365,0.00060497,4.20341e-18,0.000605096,8.54759e-05,0.00562341,2.84856e-10,0.01,0.00500298,0.002,2534.04,0.000595912,356.9,1.69749e-13,8.54759e-05,0.00562341,"kon_TL","Ramuc"
"356",4.85147e-06,1.09139e-09,10690.3,0.01,0.005,0.002,2520.26,0.000604365,0.000604332,6.16976e-17,0.000605096,0.000327474,0.0215443,1.09134e-09,0.01,0.00500299,0.002,2534.04,0.000598026,314.9,6.52647e-13,0.000327474,0.0215443,"kon_TL","Ramuc"
"357",1.85869e-05,4.18105e-09,2790.34,0.01,0.005,0.002,2520.26,0.000604364,0.000604373,9.05595e-16,0.000605096,0.00125461,0.0825404,4.1811e-09,0.00999999,0.00500298,0.002,2534.02,0.000595712,314.9,2.49074e-12,0.00125461,0.0825404,"kon_TL","Ramuc"
"358",7.12098e-05,1.60185e-08,728.327,0.01,0.005,0.002,2520.26,0.00060436,0.00060437,1.32922e-14,0.000605096,0.00480666,0.316228,1.60185e-08,0.00999997,0.00500298,0.002,2534.04,0.000595503,314.9,9.53905e-12,0.00480666,0.316228,"kon_TL","Ramuc"
"359",0.000272818,6.13679e-08,190.11,0.01,0.005,0.002,2520.26,0.000604345,0.000604388,1.95097e-13,0.000605096,0.0184152,1.21153,6.1368e-08,0.00999988,0.00500298,0.002,2534.04,0.000596048,335.9,3.65783e-11,0.0184152,1.21153,"kon_TL","Ramuc"
"360",0.00104522,2.35086e-07,49.6272,0.01,0.005,0.002,2520.26,0.000604289,0.000604454,2.86333e-12,0.000605096,0.0705522,4.64159,2.35087e-07,0.00999953,0.00500298,0.002,2534.04,0.000595547,335.9,1.40005e-10,0.0705522,4.64159,"kon_TL","Ramuc"
"361",0.00400442,9.00283e-07,12.9589,0.01,0.005,0.002,2520.26,0.000604073,0.000604707,4.20103e-11,0.000605096,0.270298,17.7828,9.00286e-07,0.0099982,0.00500298,0.002,2534.01,0.00059624,335.9,5.36786e-10,0.270298,17.7828,"kon_TL","Ramuc"
"362",0.0153417,3.44364e-06,3.38789,0.01,0.005,0.002,2520.26,0.000603246,0.000605675,6.15641e-10,0.000605096,1.03556,68.1292,3.44364e-06,0.00999311,0.00500298,0.002,2534.02,0.000597197,356.9,2.05653e-09,1.03556,68.1292,"kon_TL","Ramuc"
"363",0.0587769,1.3113e-05,0.8897,0.01,0.005,0.002,2520.26,0.000600101,0.000609378,8.98145e-09,0.000605096,3.96744,261.016,1.3113e-05,0.00997377,0.00500298,0.00199999,2534.04,0.000600839,314.9,7.87882e-09,3.96744,261.016,"kon_TL","Ramuc"
"364",0.225185,4.91023e-05,0.237599,0.01,0.005,0.002,2520.26,0.000588351,0.000623475,1.28848e-07,0.000605096,15.2,1000,4.91023e-05,0.0099018,0.00500298,0.00199997,2534.04,0.000614733,314.9,3.01848e-08,15.2,1000,"kon_TL","Ramuc"
"365",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594454,0.000594489,1.30743e-13,0.000595178,1e-05,1e-04,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586154,314.9,2.96909e-11,1e-05,1e-04,"koff_DT","Ramuc"
"366",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594457,0.000594492,1.30744e-13,0.00059518,3.83119e-05,0.000383119,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586157,314.9,2.9691e-11,3.83119e-05,0.000383119,"koff_DT","Ramuc"
"367",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594468,0.000594503,1.30746e-13,0.000595191,0.00014678,0.0014678,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586167,314.9,2.96916e-11,0.00014678,0.0014678,"koff_DT","Ramuc"
"368",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594509,0.000594544,1.30755e-13,0.000595232,0.000562341,0.00562341,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586208,314.9,2.96936e-11,0.000562341,0.00562341,"koff_DT","Ramuc"
"369",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594666,0.000594701,1.3079e-13,0.00059539,0.00215443,0.0215443,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586363,314.9,2.97015e-11,0.00215443,0.0215443,"koff_DT","Ramuc"
"370",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00059527,0.000595305,1.30922e-13,0.000595995,0.00825404,0.0825404,5.06538e-08,0.0099999,0.00500293,0.002,2534.04,0.000586959,314.9,2.97317e-11,0.00825404,0.0825404,"koff_DT","Ramuc"
"371",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000597582,0.000597618,1.31431e-13,0.000598314,0.0316228,0.316228,5.06538e-08,0.0099999,0.00500295,0.002,2534.04,0.00058924,314.9,2.98472e-11,0.0316228,0.316228,"koff_DT","Ramuc"
"372",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000606442,0.000606477,1.3338e-13,0.000607195,0.121153,1.21153,5.06538e-08,0.0099999,0.00500299,0.002,2534.02,0.000597986,314.9,3.02902e-11,0.121153,1.21153,"koff_DT","Ramuc"
"373",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00064038,0.000640419,1.40844e-13,0.000641219,0.464159,4.64159,5.06538e-08,0.0099999,0.00500316,0.002,2534.04,0.000631472,314.9,3.19864e-11,0.464159,4.64159,"koff_DT","Ramuc"
"374",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00077036,0.000770411,1.69433e-13,0.000771575,1.77828,17.7828,5.06538e-08,0.0099999,0.0050038,0.002,2534.04,0.000759736,356.9,3.84835e-11,1.77828,17.7828,"koff_DT","Ramuc"
"375",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0012677,0.00126781,2.78823e-13,0.00127099,6.81292,68.1292,5.06538e-08,0.0099999,0.00500625,0.002,2534.01,0.0012509,335.9,6.33628e-11,6.81292,68.1292,"koff_DT","Ramuc"
"376",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00316375,0.0031643,6.95909e-13,0.00318435,26.1016,261.016,5.06538e-08,0.0099999,0.00501564,0.002,2534.04,0.00312802,314.9,1.58446e-10,26.1016,261.016,"koff_DT","Ramuc"
"377",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0102934,0.0102985,2.26491e-12,0.0105148,100,1000,5.06538e-08,0.0099999,0.00505127,0.002,2534.04,0.0102543,314.9,5.19417e-10,100,1000,"koff_DT","Ramuc"
"378",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.452427,0.46185,1.01572e-10,6.05096,2e-04,1e-04,5.06538e-08,0.0099999,0.0092719,0.00199996,2534.26,0.854389,314.9,4.3278e-08,2e-04,1e-04,"kon_DT","Ramuc"
"379",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.373386,0.379783,8.35239e-11,1.5794,0.000766237,0.000383119,5.06538e-08,0.0099999,0.00803054,0.00199997,2534.18,0.606118,314.9,3.07022e-08,0.000766237,0.000383119,"kon_DT","Ramuc"
"380",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.223675,0.225958,4.96939e-11,0.412247,0.0029356,0.0014678,5.06538e-08,0.0099999,0.00643888,0.00199999,2534.1,0.287784,314.9,1.45773e-08,0.0029356,0.0014678,"kon_DT","Ramuc"
"381",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0881954,0.0885499,1.94743e-11,0.107603,0.0112468,0.00562341,5.06538e-08,0.0099999,0.00547856,0.002,2534.06,0.0957151,314.9,4.84833e-09,0.0112468,0.00562341,"kon_DT","Ramuc"
"382",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0265605,0.0265932,5.84851e-12,0.0280861,0.0430887,0.0215443,5.06538e-08,0.0099999,0.00513459,0.002,2534.05,0.0269183,314.9,1.36351e-09,0.0430887,0.0215443,"kon_DT","Ramuc"
"383",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00722263,0.00722521,1.589e-12,0.00733091,0.165081,0.0825404,5.06538e-08,0.0099999,0.00503586,0.002,2534.05,0.00717128,314.9,3.63252e-10,0.165081,0.0825404,"kon_DT","Ramuc"
"384",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.00190602,0.00190625,4.19232e-13,0.00191348,0.632456,0.316228,5.06538e-08,0.0099999,0.00500941,0.002,2534.05,0.00188198,314.9,9.53294e-11,0.632456,0.316228,"kon_DT","Ramuc"
"385",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000498939,0.000498967,1.09735e-13,0.000499449,2.42306,1.21153,5.06538e-08,0.0099999,0.00500246,0.002,2534.05,0.000491925,314.9,2.49179e-11,2.42306,1.21153,"kon_DT","Ramuc"
"386",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000130329,0.000130334,2.86638e-14,0.000130364,9.28318,4.64159,5.06538e-08,0.0099999,0.00500064,0.002,2534.05,0.000128337,356.9,6.50076e-12,9.28318,4.64159,"kon_DT","Ramuc"
"387",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,3.40247e-05,3.40258e-05,7.48314e-15,3.40271e-05,35.5656,17.7828,5.06538e-08,0.0099999,0.00500017,0.002,2534.05,3.35285e-05,314.9,1.69835e-12,35.5656,17.7828,"kon_DT","Ramuc"
"388",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,8.88144e-06,8.88173e-06,1.95331e-15,8.8816e-06,136.258,68.1292,5.06538e-08,0.0099999,0.00500004,0.002,2534.03,8.75292e-06,356.9,4.43368e-13,136.258,68.1292,"kon_DT","Ramuc"
